0, 0, Header, 1, 3, 384
1, 0, Start_track
2, 1728, Note_on_c, 0, 76, 80
2, 1820, Note_off_c, 0, 76, 100
2, 1824, Note_on_c, 0, 73, 80
2, 1916, Note_off_c, 0, 73, 100
2, 1920, Note_on_c, 0, 74, 80
2, 2108, Note_off_c, 0, 74, 100
2, 2304, Note_on_c, 0, 71, 80
2, 2396, Note_off_c, 0, 71, 100
2, 2400, Note_on_c, 0, 72, 80
2, 2492, Note_off_c, 0, 72, 100
2, 2496, Note_on_c, 0, 74, 80
2, 2684, Note_off_c, 0, 74, 100
2, 2688, Note_on_c, 0, 76, 80
2, 2780, Note_off_c, 0, 76, 100
2, 2784, Note_on_c, 0, 78, 80
2, 2876, Note_off_c, 0, 78, 100
2, 2880, Note_on_c, 0, 79, 80
2, 3068, Note_off_c, 0, 79, 100
2, 3072, Note_on_c, 0, 81, 80
2, 3164, Note_off_c, 0, 81, 100
2, 3168, Note_on_c, 0, 83, 80
2, 3260, Note_off_c, 0, 83, 100
2, 3264, Note_on_c, 0, 84, 80
2, 3452, Note_off_c, 0, 84, 100
2, 3456, Note_on_c, 0, 85, 80
2, 3644, Note_off_c, 0, 85, 100
2, 3648, Note_on_c, 0, 74, 100
2, 3692, Note_off_c, 0, 74, 100
2, 3696, Note_on_c, 0, 86, 99
2, 4028, Note_off_c, 0, 86, 100
2, 4032, Note_on_c, 0, 84, 87
2, 4124, Note_off_c, 0, 84, 100
2, 4128, Note_on_c, 0, 81, 84
2, 4220, Note_off_c, 0, 81, 100
2, 4224, Note_on_c, 0, 79, 81
2, 4412, Note_off_c, 0, 79, 100
2, 4608, Note_on_c, 0, 62, 80
2, 4668, Note_off_c, 0, 62, 100
2, 4672, Note_on_c, 0, 64, 80
2, 4732, Note_off_c, 0, 64, 100
2, 4736, Note_on_c, 0, 66, 80
2, 4796, Note_off_c, 0, 66, 100
2, 4800, Note_on_c, 0, 67, 80
2, 4860, Note_off_c, 0, 67, 100
2, 4864, Note_on_c, 0, 69, 80
2, 4924, Note_off_c, 0, 69, 100
2, 4928, Note_on_c, 0, 71, 80
2, 4988, Note_off_c, 0, 71, 100
2, 4992, Note_on_c, 0, 72, 80
2, 5180, Note_off_c, 0, 72, 100
2, 5568, Note_on_c, 0, 84, 80
2, 5756, Note_off_c, 0, 84, 100
2, 5760, Note_on_c, 0, 62, 80
2, 5820, Note_off_c, 0, 62, 100
2, 5824, Note_on_c, 0, 64, 80
2, 5884, Note_off_c, 0, 64, 100
2, 5888, Note_on_c, 0, 66, 80
2, 5948, Note_off_c, 0, 66, 100
2, 5952, Note_on_c, 0, 67, 80
2, 6012, Note_off_c, 0, 67, 100
2, 6016, Note_on_c, 0, 69, 80
2, 6076, Note_off_c, 0, 69, 100
2, 6080, Note_on_c, 0, 71, 80
2, 6140, Note_off_c, 0, 71, 100
2, 6144, Note_on_c, 0, 72, 80
2, 6332, Note_off_c, 0, 72, 100
2, 6720, Note_on_c, 0, 84, 80
2, 6908, Note_off_c, 0, 84, 100
2, 6912, Note_on_c, 0, 62, 80
2, 6972, Note_off_c, 0, 62, 100
2, 6976, Note_on_c, 0, 64, 80
2, 7036, Note_off_c, 0, 64, 100
2, 7040, Note_on_c, 0, 66, 80
2, 7100, Note_off_c, 0, 66, 100
2, 7104, Note_on_c, 0, 67, 80
2, 7164, Note_off_c, 0, 67, 100
2, 7168, Note_on_c, 0, 69, 80
2, 7228, Note_off_c, 0, 69, 100
2, 7232, Note_on_c, 0, 71, 80
2, 7292, Note_off_c, 0, 71, 100
2, 7296, Note_on_c, 0, 72, 80
2, 7356, Note_off_c, 0, 72, 100
2, 7360, Note_on_c, 0, 74, 80
2, 7420, Note_off_c, 0, 74, 100
2, 7424, Note_on_c, 0, 76, 80
2, 7484, Note_off_c, 0, 76, 100
2, 7488, Note_on_c, 0, 78, 80
2, 7532, Note_off_c, 0, 78, 100
2, 7536, Note_on_c, 0, 79, 80
2, 7580, Note_off_c, 0, 79, 100
2, 7584, Note_on_c, 0, 81, 80
2, 7628, Note_off_c, 0, 81, 100
2, 7632, Note_on_c, 0, 83, 80
2, 7676, Note_off_c, 0, 83, 100
2, 7680, Note_on_c, 0, 84, 80
2, 7868, Note_off_c, 0, 84, 100
2, 7872, Note_on_c, 0, 84, 80
2, 8060, Note_off_c, 0, 84, 100
2, 8064, Note_on_c, 0, 84, 80
2, 8252, Note_off_c, 0, 84, 100
2, 8256, Note_on_c, 0, 84, 80
2, 8444, Note_off_c, 0, 84, 100
2, 8448, Note_on_c, 0, 81, 80
2, 8636, Note_off_c, 0, 81, 100
2, 8640, Note_on_c, 0, 79, 80
2, 8828, Note_off_c, 0, 79, 100
2, 8832, Note_on_c, 0, 78, 80
2, 8832, Note_on_c, 0, 69, 80
2, 9596, Note_off_c, 0, 69, 100
2, 9596, Note_off_c, 0, 78, 100
2, 9792, Note_on_c, 0, 71, 80
2, 9884, Note_off_c, 0, 71, 100
2, 9888, Note_on_c, 0, 72, 80
2, 9980, Note_off_c, 0, 72, 100
2, 9984, Note_on_c, 0, 74, 80
2, 10172, Note_off_c, 0, 74, 100
2, 10176, Note_on_c, 0, 76, 80
2, 10268, Note_off_c, 0, 76, 100
2, 10272, Note_on_c, 0, 78, 80
2, 10364, Note_off_c, 0, 78, 100
2, 10368, Note_on_c, 0, 79, 80
2, 10556, Note_off_c, 0, 79, 100
2, 10560, Note_on_c, 0, 81, 80
2, 10652, Note_off_c, 0, 81, 100
2, 10656, Note_on_c, 0, 83, 80
2, 10748, Note_off_c, 0, 83, 100
2, 10752, Note_on_c, 0, 84, 80
2, 10940, Note_off_c, 0, 84, 100
2, 10944, Note_on_c, 0, 85, 80
2, 11132, Note_off_c, 0, 85, 100
2, 11136, Note_on_c, 0, 86, 80
2, 11516, Note_off_c, 0, 86, 100
2, 11520, Note_on_c, 0, 88, 80
2, 11612, Note_off_c, 0, 88, 100
2, 11616, Note_on_c, 0, 85, 80
2, 11708, Note_off_c, 0, 85, 100
2, 11712, Note_on_c, 0, 86, 80
2, 11900, Note_off_c, 0, 86, 100
2, 12096, Note_on_c, 0, 76, 80
2, 12096, Note_on_c, 0, 84, 80
2, 12188, Note_off_c, 0, 84, 100
2, 12192, Note_on_c, 0, 81, 80
2, 12284, Note_off_c, 0, 76, 100
2, 12284, Note_off_c, 0, 81, 100
2, 12288, Note_on_c, 0, 71, 80
2, 12288, Note_on_c, 0, 79, 80
2, 12476, Note_off_c, 0, 71, 100
2, 12476, Note_off_c, 0, 79, 100
2, 12672, Note_on_c, 0, 72, 80
2, 12672, Note_on_c, 0, 81, 80
2, 12764, Note_off_c, 0, 81, 100
2, 12768, Note_on_c, 0, 78, 80
2, 12860, Note_off_c, 0, 72, 100
2, 12860, Note_off_c, 0, 78, 100
2, 12864, Note_on_c, 0, 71, 80
2, 12864, Note_on_c, 0, 79, 80
2, 13052, Note_off_c, 0, 71, 100
2, 13052, Note_off_c, 0, 79, 100
2, 13440, Note_on_c, 0, 71, 100
2, 13440, Note_on_c, 0, 63, 100
2, 13440, Note_on_c, 0, 59, 100
2, 13440, Note_on_c, 0, 66, 100
2, 14012, Note_off_c, 0, 71, 100
2, 14012, Note_off_c, 0, 63, 100
2, 14012, Note_off_c, 0, 59, 100
2, 14012, Note_off_c, 0, 66, 100
2, 14016, Note_on_c, 0, 71, 80
2, 14076, Note_off_c, 0, 71, 100
2, 14080, Note_on_c, 0, 75, 80
2, 14140, Note_off_c, 0, 75, 100
2, 14144, Note_on_c, 0, 78, 80
2, 14204, Note_off_c, 0, 78, 100
2, 14208, Note_on_c, 0, 83, 80
2, 14268, Note_off_c, 0, 83, 100
2, 14272, Note_on_c, 0, 81, 80
2, 14332, Note_off_c, 0, 81, 100
2, 14336, Note_on_c, 0, 79, 80
2, 14396, Note_off_c, 0, 79, 100
2, 14400, Note_on_c, 0, 78, 80
2, 14460, Note_off_c, 0, 78, 100
2, 14464, Note_on_c, 0, 76, 80
2, 14524, Note_off_c, 0, 76, 100
2, 14528, Note_on_c, 0, 75, 80
2, 14588, Note_off_c, 0, 75, 100
2, 14592, Note_on_c, 0, 76, 80
2, 14652, Note_off_c, 0, 76, 100
2, 14656, Note_on_c, 0, 71, 80
2, 14716, Note_off_c, 0, 71, 100
2, 14720, Note_on_c, 0, 79, 80
2, 14780, Note_off_c, 0, 79, 100
2, 14784, Note_on_c, 0, 76, 80
2, 14844, Note_off_c, 0, 76, 100
2, 14848, Note_on_c, 0, 71, 80
2, 14908, Note_off_c, 0, 71, 100
2, 14912, Note_on_c, 0, 79, 80
2, 14972, Note_off_c, 0, 79, 100
2, 14976, Note_on_c, 0, 78, 80
2, 15036, Note_off_c, 0, 78, 100
2, 15040, Note_on_c, 0, 71, 80
2, 15100, Note_off_c, 0, 71, 100
2, 15104, Note_on_c, 0, 81, 80
2, 15164, Note_off_c, 0, 81, 100
2, 15168, Note_on_c, 0, 79, 80
2, 15356, Note_off_c, 0, 79, 100
2, 15744, Note_on_c, 0, 71, 80
2, 15744, Note_on_c, 0, 66, 80
2, 15744, Note_on_c, 0, 63, 80
2, 15744, Note_on_c, 0, 59, 80
2, 16316, Note_off_c, 0, 71, 100
2, 16316, Note_off_c, 0, 66, 100
2, 16316, Note_off_c, 0, 63, 100
2, 16316, Note_off_c, 0, 59, 100
2, 16320, Note_on_c, 0, 71, 80
2, 16380, Note_off_c, 0, 71, 100
2, 16384, Note_on_c, 0, 74, 80
2, 16444, Note_off_c, 0, 74, 100
2, 16448, Note_on_c, 0, 78, 80
2, 16508, Note_off_c, 0, 78, 100
2, 16512, Note_on_c, 0, 83, 80
2, 16572, Note_off_c, 0, 83, 100
2, 16576, Note_on_c, 0, 81, 80
2, 16636, Note_off_c, 0, 81, 100
2, 16640, Note_on_c, 0, 79, 80
2, 16700, Note_off_c, 0, 79, 100
2, 16704, Note_on_c, 0, 78, 80
2, 16764, Note_off_c, 0, 78, 100
2, 16768, Note_on_c, 0, 76, 80
2, 16828, Note_off_c, 0, 76, 100
2, 16832, Note_on_c, 0, 74, 80
2, 16892, Note_off_c, 0, 74, 100
2, 16896, Note_on_c, 0, 76, 80
2, 16956, Note_off_c, 0, 76, 100
2, 16960, Note_on_c, 0, 79, 80
2, 17020, Note_off_c, 0, 79, 100
2, 17024, Note_on_c, 0, 73, 80
2, 17084, Note_off_c, 0, 73, 100
2, 17088, Note_on_c, 0, 74, 80
2, 17148, Note_off_c, 0, 74, 100
2, 17152, Note_on_c, 0, 78, 80
2, 17212, Note_off_c, 0, 78, 100
2, 17216, Note_on_c, 0, 71, 80
2, 17276, Note_off_c, 0, 71, 100
2, 17280, Note_on_c, 0, 73, 80
2, 17340, Note_off_c, 0, 73, 100
2, 17344, Note_on_c, 0, 76, 80
2, 17404, Note_off_c, 0, 76, 100
2, 17408, Note_on_c, 0, 70, 80
2, 17468, Note_off_c, 0, 70, 100
2, 17472, Note_on_c, 0, 71, 80
2, 17660, Note_off_c, 0, 71, 100
2, 18048, Note_on_c, 0, 71, 100
2, 18048, Note_on_c, 0, 66, 100
2, 18048, Note_on_c, 0, 63, 100
2, 18048, Note_on_c, 0, 59, 100
2, 18620, Note_off_c, 0, 71, 100
2, 18620, Note_off_c, 0, 66, 100
2, 18620, Note_off_c, 0, 63, 100
2, 18620, Note_off_c, 0, 59, 100
2, 18624, Note_on_c, 0, 71, 80
2, 18684, Note_off_c, 0, 71, 100
2, 18688, Note_on_c, 0, 75, 80
2, 18748, Note_off_c, 0, 75, 100
2, 18752, Note_on_c, 0, 78, 80
2, 18812, Note_off_c, 0, 78, 100
2, 18816, Note_on_c, 0, 83, 80
2, 18876, Note_off_c, 0, 83, 100
2, 18880, Note_on_c, 0, 81, 80
2, 18940, Note_off_c, 0, 81, 100
2, 18944, Note_on_c, 0, 79, 80
2, 19004, Note_off_c, 0, 79, 100
2, 19008, Note_on_c, 0, 78, 80
2, 19068, Note_off_c, 0, 78, 100
2, 19072, Note_on_c, 0, 76, 80
2, 19132, Note_off_c, 0, 76, 100
2, 19136, Note_on_c, 0, 75, 80
2, 19196, Note_off_c, 0, 75, 100
2, 19200, Note_on_c, 0, 76, 80
2, 19260, Note_off_c, 0, 76, 100
2, 19264, Note_on_c, 0, 82, 80
2, 19324, Note_off_c, 0, 82, 100
2, 19328, Note_on_c, 0, 83, 80
2, 19388, Note_off_c, 0, 83, 100
2, 19392, Note_on_c, 0, 76, 80
2, 19452, Note_off_c, 0, 76, 100
2, 19456, Note_on_c, 0, 82, 80
2, 19516, Note_off_c, 0, 82, 100
2, 19520, Note_on_c, 0, 83, 80
2, 19580, Note_off_c, 0, 83, 100
2, 19584, Note_on_c, 0, 78, 80
2, 19644, Note_off_c, 0, 78, 100
2, 19648, Note_on_c, 0, 82, 80
2, 19708, Note_off_c, 0, 82, 100
2, 19712, Note_on_c, 0, 83, 80
2, 19772, Note_off_c, 0, 83, 100
2, 19776, Note_on_c, 0, 79, 80
2, 19964, Note_off_c, 0, 79, 100
2, 20352, Note_on_c, 0, 76, 100
2, 20352, Note_on_c, 0, 71, 100
2, 20352, Note_on_c, 0, 68, 100
2, 20352, Note_on_c, 0, 64, 100
2, 20924, Note_off_c, 0, 76, 100
2, 20924, Note_off_c, 0, 71, 100
2, 20924, Note_off_c, 0, 68, 100
2, 20924, Note_off_c, 0, 64, 100
2, 20928, Note_on_c, 0, 76, 80
2, 20988, Note_off_c, 0, 76, 100
2, 20992, Note_on_c, 0, 80, 80
2, 21052, Note_off_c, 0, 80, 100
2, 21056, Note_on_c, 0, 83, 80
2, 21116, Note_off_c, 0, 83, 100
2, 21120, Note_on_c, 0, 88, 80
2, 21180, Note_off_c, 0, 88, 100
2, 21184, Note_on_c, 0, 86, 80
2, 21244, Note_off_c, 0, 86, 100
2, 21248, Note_on_c, 0, 84, 80
2, 21308, Note_off_c, 0, 84, 100
2, 21312, Note_on_c, 0, 83, 80
2, 21372, Note_off_c, 0, 83, 100
2, 21376, Note_on_c, 0, 81, 80
2, 21436, Note_off_c, 0, 81, 100
2, 21440, Note_on_c, 0, 80, 80
2, 21500, Note_off_c, 0, 80, 100
2, 21504, Note_on_c, 0, 81, 80
2, 21564, Note_off_c, 0, 81, 100
2, 21568, Note_on_c, 0, 87, 80
2, 21628, Note_off_c, 0, 87, 100
2, 21632, Note_on_c, 0, 88, 80
2, 21692, Note_off_c, 0, 88, 100
2, 21696, Note_on_c, 0, 81, 80
2, 21756, Note_off_c, 0, 81, 100
2, 21760, Note_on_c, 0, 87, 80
2, 21820, Note_off_c, 0, 87, 100
2, 21824, Note_on_c, 0, 88, 80
2, 21884, Note_off_c, 0, 88, 100
2, 21888, Note_on_c, 0, 83, 80
2, 21948, Note_off_c, 0, 83, 100
2, 21952, Note_on_c, 0, 87, 80
2, 22012, Note_off_c, 0, 87, 100
2, 22016, Note_on_c, 0, 88, 80
2, 22076, Note_off_c, 0, 88, 100
2, 22080, Note_on_c, 0, 84, 80
2, 22268, Note_off_c, 0, 84, 100
2, 22656, Note_on_c, 0, 84, 80
2, 22656, Note_on_c, 0, 78, 80
2, 22844, Note_off_c, 0, 84, 100
2, 22844, Note_off_c, 0, 78, 100
2, 23232, Note_on_c, 0, 72, 80
2, 23232, Note_on_c, 0, 66, 80
2, 23420, Note_off_c, 0, 72, 100
2, 23420, Note_off_c, 0, 66, 100
2, 24768, Note_on_c, 0, 59, 80
2, 24860, Note_off_c, 0, 59, 100
2, 24864, Note_on_c, 0, 60, 80
2, 24956, Note_off_c, 0, 60, 100
2, 24960, Note_on_c, 0, 62, 80
2, 25148, Note_off_c, 0, 62, 100
2, 25152, Note_on_c, 0, 64, 80
2, 25244, Note_off_c, 0, 64, 100
2, 25248, Note_on_c, 0, 66, 80
2, 25340, Note_off_c, 0, 66, 100
2, 25344, Note_on_c, 0, 67, 80
2, 25532, Note_off_c, 0, 67, 100
2, 25536, Note_on_c, 0, 69, 80
2, 25628, Note_off_c, 0, 69, 100
2, 25632, Note_on_c, 0, 71, 80
2, 25724, Note_off_c, 0, 71, 100
2, 25728, Note_on_c, 0, 72, 80
2, 25916, Note_off_c, 0, 72, 100
2, 25920, Note_on_c, 0, 73, 80
2, 26108, Note_off_c, 0, 73, 100
2, 26112, Note_on_c, 0, 74, 80
2, 26492, Note_off_c, 0, 74, 100
2, 26496, Note_on_c, 0, 76, 80
2, 26588, Note_off_c, 0, 76, 100
2, 26592, Note_on_c, 0, 73, 80
2, 26684, Note_off_c, 0, 73, 100
2, 26688, Note_on_c, 0, 74, 80
2, 26876, Note_off_c, 0, 74, 100
2, 27072, Note_on_c, 0, 71, 80
2, 27164, Note_off_c, 0, 71, 100
2, 27168, Note_on_c, 0, 72, 80
2, 27260, Note_off_c, 0, 72, 100
2, 27264, Note_on_c, 0, 74, 80
2, 27452, Note_off_c, 0, 74, 100
2, 27456, Note_on_c, 0, 76, 80
2, 27548, Note_off_c, 0, 76, 100
2, 27552, Note_on_c, 0, 78, 80
2, 27644, Note_off_c, 0, 78, 100
2, 27648, Note_on_c, 0, 79, 80
2, 27836, Note_off_c, 0, 79, 100
2, 27840, Note_on_c, 0, 81, 80
2, 27932, Note_off_c, 0, 81, 100
2, 27936, Note_on_c, 0, 83, 80
2, 28028, Note_off_c, 0, 83, 100
2, 28032, Note_on_c, 0, 84, 80
2, 28220, Note_off_c, 0, 84, 100
2, 28224, Note_on_c, 0, 85, 80
2, 28412, Note_off_c, 0, 85, 100
2, 28416, Note_on_c, 0, 74, 100
2, 28460, Note_off_c, 0, 74, 100
2, 28464, Note_on_c, 0, 86, 99
2, 28796, Note_off_c, 0, 86, 100
2, 28800, Note_on_c, 0, 84, 87
2, 28892, Note_off_c, 0, 84, 100
2, 28896, Note_on_c, 0, 81, 84
2, 28988, Note_off_c, 0, 81, 100
2, 28992, Note_on_c, 0, 79, 81
2, 29180, Note_off_c, 0, 79, 100
2, 29376, Note_on_c, 0, 62, 80
2, 29436, Note_off_c, 0, 62, 100
2, 29440, Note_on_c, 0, 64, 80
2, 29500, Note_off_c, 0, 64, 100
2, 29504, Note_on_c, 0, 66, 80
2, 29564, Note_off_c, 0, 66, 100
2, 29568, Note_on_c, 0, 67, 80
2, 29628, Note_off_c, 0, 67, 100
2, 29632, Note_on_c, 0, 69, 80
2, 29692, Note_off_c, 0, 69, 100
2, 29696, Note_on_c, 0, 71, 80
2, 29756, Note_off_c, 0, 71, 100
2, 29760, Note_on_c, 0, 72, 80
2, 29948, Note_off_c, 0, 72, 100
2, 30336, Note_on_c, 0, 84, 80
2, 30524, Note_off_c, 0, 84, 100
2, 30528, Note_on_c, 0, 62, 80
2, 30588, Note_off_c, 0, 62, 100
2, 30592, Note_on_c, 0, 64, 80
2, 30652, Note_off_c, 0, 64, 100
2, 30656, Note_on_c, 0, 66, 80
2, 30716, Note_off_c, 0, 66, 100
2, 30720, Note_on_c, 0, 67, 80
2, 30780, Note_off_c, 0, 67, 100
2, 30784, Note_on_c, 0, 69, 80
2, 30844, Note_off_c, 0, 69, 100
2, 30848, Note_on_c, 0, 71, 80
2, 30908, Note_off_c, 0, 71, 100
2, 30912, Note_on_c, 0, 72, 80
2, 31100, Note_off_c, 0, 72, 100
2, 31488, Note_on_c, 0, 84, 80
2, 31676, Note_off_c, 0, 84, 100
2, 31680, Note_on_c, 0, 62, 80
2, 31740, Note_off_c, 0, 62, 100
2, 31744, Note_on_c, 0, 64, 81
2, 31804, Note_off_c, 0, 64, 100
2, 31808, Note_on_c, 0, 66, 82
2, 31868, Note_off_c, 0, 66, 100
2, 31872, Note_on_c, 0, 67, 83
2, 31932, Note_off_c, 0, 67, 100
2, 31936, Note_on_c, 0, 69, 84
2, 31996, Note_off_c, 0, 69, 100
2, 32000, Note_on_c, 0, 71, 85
2, 32060, Note_off_c, 0, 71, 100
2, 32064, Note_on_c, 0, 72, 86
2, 32124, Note_off_c, 0, 72, 100
2, 32128, Note_on_c, 0, 74, 87
2, 32188, Note_off_c, 0, 74, 100
2, 32192, Note_on_c, 0, 76, 88
2, 32252, Note_off_c, 0, 76, 100
2, 32256, Note_on_c, 0, 78, 89
2, 32300, Note_off_c, 0, 78, 100
2, 32304, Note_on_c, 0, 79, 90
2, 32348, Note_off_c, 0, 79, 100
2, 32352, Note_on_c, 0, 81, 90
2, 32396, Note_off_c, 0, 81, 100
2, 32400, Note_on_c, 0, 83, 91
2, 32444, Note_off_c, 0, 83, 100
2, 32448, Note_on_c, 0, 84, 92
2, 32636, Note_off_c, 0, 84, 100
2, 32640, Note_on_c, 0, 84, 95
2, 32828, Note_off_c, 0, 84, 100
2, 32832, Note_on_c, 0, 84, 98
2, 33020, Note_off_c, 0, 84, 100
2, 33024, Note_on_c, 0, 84, 101
2, 33212, Note_off_c, 0, 84, 100
2, 33216, Note_on_c, 0, 81, 104
2, 33404, Note_off_c, 0, 81, 100
2, 33408, Note_on_c, 0, 79, 107
2, 33596, Note_off_c, 0, 79, 100
2, 33600, Note_on_c, 0, 78, 120
2, 33600, Note_on_c, 0, 69, 120
2, 34364, Note_off_c, 0, 69, 100
2, 34364, Note_off_c, 0, 78, 100
2, 34560, Note_on_c, 0, 71, 80
2, 34652, Note_off_c, 0, 71, 100
2, 34656, Note_on_c, 0, 72, 80
2, 34748, Note_off_c, 0, 72, 100
2, 34752, Note_on_c, 0, 74, 80
2, 34940, Note_off_c, 0, 74, 100
2, 34944, Note_on_c, 0, 76, 80
2, 35036, Note_off_c, 0, 76, 100
2, 35040, Note_on_c, 0, 78, 80
2, 35132, Note_off_c, 0, 78, 100
2, 35136, Note_on_c, 0, 79, 80
2, 35324, Note_off_c, 0, 79, 100
2, 35328, Note_on_c, 0, 81, 80
2, 35420, Note_off_c, 0, 81, 100
2, 35424, Note_on_c, 0, 83, 80
2, 35516, Note_off_c, 0, 83, 100
2, 35520, Note_on_c, 0, 84, 80
2, 35708, Note_off_c, 0, 84, 100
2, 35712, Note_on_c, 0, 85, 80
2, 35900, Note_off_c, 0, 85, 100
2, 35904, Note_on_c, 0, 86, 80
2, 36284, Note_off_c, 0, 86, 100
2, 36288, Note_on_c, 0, 88, 80
2, 36380, Note_off_c, 0, 88, 100
2, 36384, Note_on_c, 0, 85, 80
2, 36476, Note_off_c, 0, 85, 100
2, 36480, Note_on_c, 0, 86, 80
2, 36668, Note_off_c, 0, 86, 100
2, 36864, Note_on_c, 0, 76, 80
2, 36864, Note_on_c, 0, 84, 80
2, 36956, Note_off_c, 0, 84, 100
2, 36960, Note_on_c, 0, 81, 80
2, 37052, Note_off_c, 0, 76, 100
2, 37052, Note_off_c, 0, 81, 100
2, 37056, Note_on_c, 0, 71, 80
2, 37056, Note_on_c, 0, 79, 80
2, 37244, Note_off_c, 0, 71, 100
2, 37244, Note_off_c, 0, 79, 100
